,base_case
C3H5-A + CHOCHO => C3H6 + CO + HCO,0.0
C4H5 + CHOCHO => C4H6 + CO + HCO,0.0
C4H71-4 + CHOCHO => C4H8-1 + CO + HCO,0.0
C4H71-3 + CHOCHO => C4H8-2 + CO + HCO,0.0
CHOCHO + IC4H7 => CO + HCO + IC4H8,0.0
C4H3 + CHOCHO => C4H4 + CO + HCO,0.0
C6H5 + CHOCHO => C6H6 + CO + HCO,0.0
C5H5 + CHOCHO => C5H6 + CO + HCO,0.0
CHOCHO + O => CO + HCO + OH,0.0
CHOCHO + O2 => CO + HCO + HO2,0.0
CHOCHO + OH => CO + H2O + HCO,0.0
CHOCHO + HO2 => CO + H2O2 + HCO,0.0
CH3O + CHOCHO => CH3OH + CO + HCO,0.0
CH2OH + CHOCHO => CH3OH + CO + HCO,0.0
CHOCHO + HCO => CH2O + CO + HCO,0.0
CH3CO + CHOCHO => CH3CHO + CO + HCO,0.0
CH2CHO + CHOCHO => CH3CHO + CO + HCO,0.0
C3H3 + CHOCHO => C3H4-A + CO + HCO,0.0
CHOCHO + HCCO => CH2CO + CO + HCO,0.0
H + HCOOH => CO + H2 + OH,0.0
CH3 + HCOOH => CH4 + CO + OH,0.0
C2H3 + HCOOH => C2H4 + CO + OH,0.0
C2H5 + HCOOH => C2H6 + CO + OH,0.0
HCOOH + NC3H7 => C3H8 + CO + OH,0.0
HCOOH + IC3H7 => C3H8 + CO + OH,0.0
C3H5-S + HCOOH => C3H6 + CO + OH,0.0
C3H5-T + HCOOH => C3H6 + CO + OH,0.0
C3H5-A + HCOOH => C3H6 + CO + OH,0.0
C4H5 + HCOOH => C4H6 + CO + OH,0.0
C4H71-4 + HCOOH => C4H8-1 + CO + OH,0.0
C4H71-3 + HCOOH => C4H8-2 + CO + OH,0.0
HCOOH + IC4H7 => CO + IC4H8 + OH,0.0
C4H3 + HCOOH => C4H4 + CO + OH,0.0
C6H5 + HCOOH => C6H6 + CO + OH,0.0
C5H5 + HCOOH => C5H6 + CO + OH,0.0
HCOOH + O => CO + 2 OH,0.0
HCOOH + O2 => CO + HO2 + OH,0.0
HCOOH + OH => CO + H2O + OH,0.0
HCOOH + HO2 => CO + H2O2 + OH,0.0
CH3O + HCOOH => CH3OH + CO + OH,0.0
CH2OH + HCOOH => CH3OH + CO + OH,0.0
HCO + HCOOH => CH2O + CO + OH,0.0
CH3CO + HCOOH => CH3CHO + CO + OH,0.0
CH2CHO + HCOOH => CH3CHO + CO + OH,0.0
C3H3 + HCOOH => C3H4-A + CO + OH,0.0
HCCO + HCOOH => CH2CO + CO + OH,0.0
HCOOH + H => CO2 + H2 + H,0.0
CH3 + HCOOH => CH4 + CO2 + H,0.0
C2H3 + HCOOH => C2H4 + CO2 + H,0.0
C2H5 + HCOOH => C2H6 + CO2 + H,0.0
HCOOH + NC3H7 => C3H8 + CO2 + H,0.0
HCOOH + IC3H7 => C3H8 + CO2 + H,0.0
C3H5-S + HCOOH => C3H6 + CO2 + H,0.0
C3H5-T + HCOOH => C3H6 + CO2 + H,0.0
C3H5-A + HCOOH => C3H6 + CO2 + H,0.0
C4H5 + HCOOH => C4H6 + CO2 + H,0.0
C4H71-4 + HCOOH => C4H8-1 + CO2 + H,0.0
C4H71-3 + HCOOH => C4H8-2 + CO2 + H,0.0
HCOOH + IC4H7 => CO2 + H + IC4H8,0.0
C4H3 + HCOOH => C4H4 + CO2 + H,0.0
C6H5 + HCOOH => C6H6 + CO2 + H,0.0
C5H5 + HCOOH => C5H6 + CO2 + H,0.0
HCOOH + O => CO2 + H + OH,0.0
HCOOH + O2 => CO2 + H + HO2,0.0
HCOOH + OH => CO2 + H + H2O,0.0
HCOOH + HO2 => CO2 + H + H2O2,0.0
CH3O + HCOOH => CH3OH + CO2 + H,0.0
CH2OH + HCOOH => CH3OH + CO2 + H,0.0
HCO + HCOOH => CH2O + CO2 + H,0.0
CH3CO + HCOOH => CH3CHO + CO2 + H,0.0
CH2CHO + HCOOH => CH3CHO + CO2 + H,0.0
C3H3 + HCOOH => C3H4-A + CO2 + H,0.0
HCCO + HCOOH => CH2CO + CO2 + H,0.0
CH3 + CH3OCHO => CH2O + CH4 + HCO,0.0
C2H3 + CH3OCHO => C2H4 + CH2O + HCO,0.0
C2H5 + CH3OCHO => C2H6 + CH2O + HCO,0.0
CH3OCHO + NC3H7 => C3H8 + CH2O + HCO,0.0
CH3OCHO + IC3H7 => C3H8 + CH2O + HCO,0.0
C3H5-S + CH3OCHO => C3H6 + CH2O + HCO,0.0
C3H5-T + CH3OCHO => C3H6 + CH2O + HCO,0.0
C3H5-A + CH3OCHO => C3H6 + CH2O + HCO,0.0
C4H5 + CH3OCHO => C4H6 + CH2O + HCO,0.0
C4H71-4 + CH3OCHO => C4H8-1 + CH2O + HCO,0.0
C4H71-3 + CH3OCHO => C4H8-2 + CH2O + HCO,0.0
CH3OCHO + IC4H7 => CH2O + HCO + IC4H8,0.0
C4H3 + CH3OCHO => C4H4 + CH2O + HCO,0.0
C6H5 + CH3OCHO => C6H6 + CH2O + HCO,0.0
C5H5 + CH3OCHO => C5H6 + CH2O + HCO,0.0
CH3OCHO + O => CH2O + HCO + OH,0.0
CH3OCHO + O2 => CH2O + HCO + HO2,0.0
CH3OCHO + OH => CH2O + H2O + HCO,0.0
CH3OCHO + HO2 => CH2O + H2O2 + HCO,0.0
CH3O + CH3OCHO => CH2O + CH3OH + HCO,0.0
CH2OH + CH3OCHO => CH2O + CH3OH + HCO,0.0
CH3OCHO + HCO => 2 CH2O + HCO,0.0
CH3CO + CH3OCHO => CH2O + CH3CHO + HCO,0.0
CH2CHO + CH3OCHO => CH2O + CH3CHO + HCO,0.0
C3H3 + CH3OCHO => C3H4-A + CH2O + HCO,0.0
CH3OCHO + HCCO => CH2CO + CH2O + HCO,0.0
CH3 + CH3OCHO => CH3OCO + CH4,0.0
C2H3 + CH3OCHO => C2H4 + CH3OCO,0.0
C2H5 + CH3OCHO => C2H6 + CH3OCO,0.0
CH3OCHO + NC3H7 => C3H8 + CH3OCO,0.0
CH3OCHO + IC3H7 => C3H8 + CH3OCO,0.0
C3H5-S + CH3OCHO => C3H6 + CH3OCO,0.0
C3H5-T + CH3OCHO => C3H6 + CH3OCO,0.0
C3H5-A + CH3OCHO => C3H6 + CH3OCO,0.0
C4H5 + CH3OCHO => C4H6 + CH3OCO,0.0
C4H71-4 + CH3OCHO => C4H8-1 + CH3OCO,0.0
C4H71-3 + CH3OCHO => C4H8-2 + CH3OCO,0.0
CH3OCHO + IC4H7 => CH3OCO + IC4H8,0.0
C4H3 + CH3OCHO => C4H4 + CH3OCO,0.0
C6H5 + CH3OCHO => C6H6 + CH3OCO,0.0
C5H5 + CH3OCHO => C5H6 + CH3OCO,0.0
CH3OCHO + O => CH3OCO + OH,0.0
CH3OCHO + O2 => CH3OCO + HO2,0.0
CH3OCHO + OH => CH3OCO + H2O,0.0
CH3OCHO + HO2 => CH3OCO + H2O2,0.0
CH3O + CH3OCHO => CH3OCO + CH3OH,0.0
CH2OH + CH3OCHO => CH3OCO + CH3OH,0.0
CH3OCHO + HCO => CH2O + CH3OCO,0.0
CH3CO + CH3OCHO => CH3CHO + CH3OCO,0.0
CH2CHO + CH3OCHO => CH3CHO + CH3OCO,0.0
C3H3 + CH3OCHO => C3H4-A + CH3OCO,0.0
CH3OCHO + HCCO => CH2CO + CH3OCO,0.0
C3H5-S + CH3O2H => C3H6 + CH3O2,0.0
C3H5-T + CH3O2H => C3H6 + CH3O2,0.0
C4H5 + CH3O2H => C4H6 + CH3O2,0.0
C4H71-3 + CH3O2H => C4H8-2 + CH3O2,0.0
C4H3 + CH3O2H => C4H4 + CH3O2,0.0
C6H5 + CH3O2H => C6H6 + CH3O2,0.0
C5H5 + CH3O2H => C5H6 + CH3O2,0.0
CH3O2H + O => CH3O2 + OH,0.0
CH3O2H + OH => CH3O2 + H2O,0.0
CH3O + CH3O2H => CH3O2 + CH3OH,0.0
CH2CHO + CH3O2H => CH3CHO + CH3O2,0.0
CH3O2H + HCCO => CH2CO + CH3O2,0.0
C2H5O2H + H => 0.5 C2H5O2 + 0.5 CH3CHO + H2 + 0.5 OH,0.0
C2H5O2H + CH3 => 0.5 C2H5O2 + 0.5 CH3CHO + CH4 + 0.5 OH,0.0
C2H3 + C2H5O2H => C2H4 + 0.5 C2H5O2 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5 + C2H5O2H => 0.5 C2H5O2 + C2H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + NC3H7 => 0.5 C2H5O2 + C3H8 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + IC3H7 => 0.5 C2H5O2 + C3H8 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C3H5-S => 0.5 C2H5O2 + C3H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C3H5-T => 0.5 C2H5O2 + C3H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C3H5-A => 0.5 C2H5O2 + C3H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C4H5 => 0.5 C2H5O2 + C4H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C4H71-4 => 0.5 C2H5O2 + C4H8-1 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C4H71-3 => 0.5 C2H5O2 + C4H8-2 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + IC4H7 => 0.5 C2H5O2 + 0.5 CH3CHO + IC4H8 + 0.5 OH,0.0
C2H5O2H + C4H3 => 0.5 C2H5O2 + C4H4 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C6H5 => 0.5 C2H5O2 + C6H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C5H5 => 0.5 C2H5O2 + C5H6 + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + O => 0.5 C2H5O2 + 0.5 CH3CHO + 1.5 OH,0.0
C2H5O2H + O2 => 0.5 C2H5O2 + 0.5 CH3CHO + HO2 + 0.5 OH,0.0
C2H5O2H + OH => 0.5 C2H5O2 + 0.5 CH3CHO + H2O + 0.5 OH,0.0
C2H5O2H + HO2 => 0.5 C2H5O2 + 0.5 CH3CHO + H2O2 + 0.5 OH,0.0
C2H5O2H + CH3O => 0.5 C2H5O2 + 0.5 CH3CHO + CH3OH + 0.5 OH,0.0
C2H5O2H + CH2OH => 0.5 C2H5O2 + 0.5 CH3CHO + CH3OH + 0.5 OH,0.0
C2H5O2H + HCO => 0.5 C2H5O2 + CH2O + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + CH3CO => 0.5 C2H5O2 + 1.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + CH2CHO => 0.5 C2H5O2 + 1.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + C3H3 => 0.5 C2H5O2 + C3H4-A + 0.5 CH3CHO + 0.5 OH,0.0
C2H5O2H + HCCO => 0.5 C2H5O2 + CH2CO + 0.5 CH3CHO + 0.5 OH,0.0
C2H3CHO + H => C2H3 + CO + H2,0.0
C2H3CHO + CH3 => C2H3 + CH4 + CO,0.0
C2H3CHO + C2H3 => C2H4 + CO + C2H3,0.0
C2H3CHO + C2H5 => C2H3 + C2H6 + CO,0.0
C2H3CHO + NC3H7 => C2H3 + C3H8 + CO,0.0
C2H3CHO + IC3H7 => C2H3 + C3H8 + CO,0.0
C2H3CHO + C3H5-S => C2H3 + C3H6 + CO,0.0
C2H3CHO + C3H5-T => C2H3 + C3H6 + CO,0.0
C2H3CHO + C3H5-A => C2H3 + C3H6 + CO,0.0
C2H3CHO + C4H5 => C2H3 + C4H6 + CO,0.0
C2H3CHO + C4H71-4 => C2H3 + C4H8-1 + CO,0.0
C2H3CHO + C4H71-3 => C2H3 + C4H8-2 + CO,0.0
C2H3CHO + IC4H7 => C2H3 + CO + IC4H8,0.0
C2H3CHO + C4H3 => C2H3 + C4H4 + CO,0.0
C2H3CHO + C6H5 => C2H3 + C6H6 + CO,0.0
C2H3CHO + C5H5 => C2H3 + C5H6 + CO,0.0
C2H3CHO + O => C2H3 + CO + OH,0.0
C2H3CHO + O2 => C2H3 + CO + HO2,0.0
C2H3CHO + HO2 => C2H3 + CO + H2O2,0.0
C2H3CHO + CH3O => C2H3 + CH3OH + CO,0.0
C2H3CHO + CH2OH => C2H3 + CH3OH + CO,0.0
C2H3CHO + HCO => C2H3 + CH2O + CO,0.0
C2H3CHO + CH3CO => C2H3 + CH3CHO + CO,0.0
C2H3CHO + CH2CHO => C2H3 + CH3CHO + CO,0.0
C2H3CHO + C3H3 => C2H3 + C3H4-A + CO,0.0
C2H3CHO + HCCO => C2H3 + CH2CO + CO,0.0
C3H6O + H => 0.3 C2H4 + 0.7 CH3COCH2 + H2 + 0.3 HCO,0.0
C3H6O + CH3 => 0.3 C2H4 + 0.7 CH3COCH2 + CH4 + 0.3 HCO,0.0
C2H3 + C3H6O => 1.3 C2H4 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C2H5 + C3H6O => 0.3 C2H4 + C2H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + NC3H7 => 0.3 C2H4 + C3H8 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + IC3H7 => 0.3 C2H4 + C3H8 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H5-S + C3H6O => 0.3 C2H4 + C3H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H5-T + C3H6O => 0.3 C2H4 + C3H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H5-A + C3H6O => 0.3 C2H4 + C3H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + C4H5 => 0.3 C2H4 + C4H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + C4H71-4 => 0.3 C2H4 + C4H8-1 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + C4H71-3 => 0.3 C2H4 + C4H8-2 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + IC4H7 => 0.3 C2H4 + 0.7 CH3COCH2 + 0.3 HCO + IC4H8,0.0
C3H6O + C4H3 => 0.3 C2H4 + C4H4 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + C6H5 => 0.3 C2H4 + C6H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + C5H5 => 0.3 C2H4 + C5H6 + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + O => 0.3 C2H4 + 0.7 CH3COCH2 + 0.3 HCO + OH,0.0
C3H6O + O2 => 0.3 C2H4 + 0.7 CH3COCH2 + 0.3 HCO + HO2,0.0
C3H6O + OH => 0.3 C2H4 + 0.7 CH3COCH2 + H2O + 0.3 HCO,0.0
C3H6O + HO2 => 0.3 C2H4 + 0.7 CH3COCH2 + H2O2 + 0.3 HCO,0.0
C3H6O + CH3O => 0.3 C2H4 + 0.7 CH3COCH2 + CH3OH + 0.3 HCO,0.0
C3H6O + CH2OH => 0.3 C2H4 + 0.7 CH3COCH2 + CH3OH + 0.3 HCO,0.0
C3H6O + HCO => 0.3 C2H4 + CH2O + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + CH3CO => 0.3 C2H4 + CH3CHO + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + CH2CHO => 0.3 C2H4 + CH3CHO + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H3 + C3H6O => 0.3 C2H4 + C3H4-A + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + HCCO => 0.3 C2H4 + CH2CO + 0.7 CH3COCH2 + 0.3 HCO,0.0
C3H6O + H => C2H3CHO + H2 + H,0.0
C3H6O + CH3 => C2H3CHO + CH4 + H,0.0
C2H3 + C3H6O => C2H3CHO + C2H4 + H,0.0
C2H5 + C3H6O => C2H3CHO + C2H6 + H,0.0
C3H6O + NC3H7 => C2H3CHO + C3H8 + H,0.0
C3H6O + IC3H7 => C2H3CHO + C3H8 + H,0.0
C3H5-S + C3H6O => C2H3CHO + C3H6 + H,0.0
C3H5-T + C3H6O => C2H3CHO + C3H6 + H,0.0
C3H5-A + C3H6O => C2H3CHO + C3H6 + H,0.0
C3H6O + C4H5 => C2H3CHO + C4H6 + H,0.0
C3H6O + C4H71-4 => C2H3CHO + C4H8-1 + H,0.0
C3H6O + C4H71-3 => C2H3CHO + C4H8-2 + H,0.0
C3H6O + IC4H7 => C2H3CHO + H + IC4H8,0.0
C3H6O + C4H3 => C2H3CHO + C4H4 + H,0.0
C3H6O + C6H5 => C2H3CHO + C6H6 + H,0.0
C3H6O + C5H5 => C2H3CHO + C5H6 + H,0.0
C3H6O + O => C2H3CHO + H + OH,0.0
C3H6O + O2 => C2H3CHO + H + HO2,0.0
C3H6O + OH => C2H3CHO + H + H2O,0.0
C3H6O + HO2 => C2H3CHO + H + H2O2,0.0
C3H6O + CH3O => C2H3CHO + CH3OH + H,0.0
C3H6O + CH2OH => C2H3CHO + CH3OH + H,0.0
C3H6O + HCO => C2H3CHO + CH2O + H,0.0
C3H6O + CH3CO => C2H3CHO + CH3CHO + H,0.0
C3H6O + CH2CHO => C2H3CHO + CH3CHO + H,0.0
C3H3 + C3H6O => C2H3CHO + C3H4-A + H,0.0
C3H6O + HCCO => C2H3CHO + CH2CO + H,0.0
C2H3 + C4H4 => C2H4 + C4H3,0.0
C2H5 + C4H4 => C2H6 + C4H3,0.0
C4H4 + NC3H7 => C3H8 + C4H3,0.0
C4H4 + IC3H7 => C3H8 + C4H3,0.0
C3H5-S + C4H4 => C3H6 + C4H3,0.0
C3H5-T + C4H4 => C3H6 + C4H3,0.0
C3H5-A + C4H4 => C3H6 + C4H3,0.0
C4H4 + C4H5 => C4H3 + C4H6,0.0
C4H4 + C4H71-4 => C4H3 + C4H8-1,0.0
C4H4 + C4H71-3 => C4H3 + C4H8-2,0.0
C4H4 + IC4H7 => C4H3 + IC4H8,0.0
C4H4 + C6H5 => C4H3 + C6H6,0.0
C4H4 + C5H5 => C4H3 + C5H6,0.0
C4H4 + O => C4H3 + OH,0.0
C4H4 + HO2 => C4H3 + H2O2,0.0
C4H4 + CH3O => C4H3 + CH3OH,0.0
C4H4 + CH2OH => C4H3 + CH3OH,0.0
C4H4 + HCO => C4H3 + CH2O,0.0
C4H4 + CH3CO => C4H3 + CH3CHO,0.0
C4H4 + CH2CHO => C4H3 + CH3CHO,0.0
C3H3 + C4H4 => C3H4-A + C4H3,0.0
C4H4 + HCCO => C4H3 + CH2CO,0.0
C4H6 + H => C4H5 + H2,0.0
C4H6 + CH3 => C4H5 + CH4,0.0
C2H5 + C4H6 => C2H6 + C4H5,0.0
C4H6 + NC3H7 => C3H8 + C4H5,0.0
C4H6 + IC3H7 => C3H8 + C4H5,0.0
C3H5-S + C4H6 => C3H6 + C4H5,0.0
C3H5-T + C4H6 => C3H6 + C4H5,0.0
C4H6 + C4H71-4 => C4H5 + C4H8-1,0.0
C4H6 + C4H71-3 => C4H5 + C4H8-2,0.0
C4H6 + IC4H7 => C4H5 + IC4H8,0.0
C4H3 + C4H6 => C4H4 + C4H5,0.0
C4H6 + C6H5 => C4H5 + C6H6,0.0
C4H6 + C5H5 => C4H5 + C5H6,0.0
C4H6 + CH3O => C4H5 + CH3OH,0.0
C4H6 + CH2OH => C4H5 + CH3OH,0.0
C4H6 + HCO => C4H5 + CH2O,0.0
C4H6 + CH3CO => C4H5 + CH3CHO,0.0
C4H6 + CH2CHO => C4H5 + CH3CHO,0.0
C4H6 + HCCO => C4H5 + CH2CO,0.0
C4H8-1 + H => C4H71-3 + H2,0.0
C4H8-1 + CH3 => C4H71-3 + CH4,0.0
C2H3 + C4H8-1 => C2H4 + C4H71-3,0.0
C2H5 + C4H8-1 => C2H6 + C4H71-3,0.0
C4H8-1 + NC3H7 => C3H8 + C4H71-3,0.0
C4H8-1 + IC3H7 => C3H8 + C4H71-3,0.0
C3H5-S + C4H8-1 => C3H6 + C4H71-3,0.0
C3H5-T + C4H8-1 => C3H6 + C4H71-3,0.0
C3H5-A + C4H8-1 => C3H6 + C4H71-3,0.0
C4H5 + C4H8-1 => C4H6 + C4H71-3,0.0
C4H71-4 + C4H8-1 => C4H71-3 + C4H8-1,0.0
C4H71-3 + C4H8-1 => C4H71-3 + C4H8-2,0.0
C4H8-1 + IC4H7 => C4H71-3 + IC4H8,0.0
C4H3 + C4H8-1 => C4H4 + C4H71-3,0.0
C4H8-1 + C6H5 => C4H71-3 + C6H6,0.0
C4H8-1 + C5H5 => C4H71-3 + C5H6,0.0
C4H8-1 + CH2OH => C4H71-3 + CH3OH,0.0
C4H8-1 + HCO => C4H71-3 + CH2O,0.0
C4H8-1 + CH3CO => C4H71-3 + CH3CHO,0.0
C4H8-1 + CH2CHO => C4H71-3 + CH3CHO,0.0
C3H3 + C4H8-1 => C3H4-A + C4H71-3,0.0
C4H8-1 + HCCO => C4H71-3 + CH2CO,0.0
C4H8-1 + H => C4H71-4 + H2,0.0
C4H8-1 + CH3 => C4H71-4 + CH4,0.0
C2H3 + C4H8-1 => C2H4 + C4H71-4,0.0
C2H5 + C4H8-1 => C2H6 + C4H71-4,0.0
C4H8-1 + NC3H7 => C3H8 + C4H71-4,0.0
C4H8-1 + IC3H7 => C3H8 + C4H71-4,0.0
C3H5-S + C4H8-1 => C3H6 + C4H71-4,0.0
C3H5-T + C4H8-1 => C3H6 + C4H71-4,0.0
C3H5-A + C4H8-1 => C3H6 + C4H71-4,0.0
C4H5 + C4H8-1 => C4H6 + C4H71-4,0.0
C4H71-3 + C4H8-1 => C4H71-4 + C4H8-2,0.0
C4H8-1 + IC4H7 => C4H71-4 + IC4H8,0.0
C4H3 + C4H8-1 => C4H4 + C4H71-4,0.0
C4H8-1 + C6H5 => C4H71-4 + C6H6,0.0
C4H8-1 + C5H5 => C4H71-4 + C5H6,0.0
C4H8-1 + CH2OH => C4H71-4 + CH3OH,0.0
C4H8-1 + HCO => C4H71-4 + CH2O,0.0
C4H8-1 + CH3CO => C4H71-4 + CH3CHO,0.0
C4H8-1 + CH2CHO => C4H71-4 + CH3CHO,0.0
C3H3 + C4H8-1 => C3H4-A + C4H71-4,0.0
C4H8-1 + HCCO => C4H71-4 + CH2CO,0.0
C4H8-2 + H => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + H2,0.0
C4H8-2 + CH3 => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + CH4,0.0
C2H3 + C4H8-2 => C2H4 + 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3,0.0
C2H5 + C4H8-2 => C2H6 + 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H8-2 + NC3H7 => 0.03 C3H4-P + C3H8 + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H8-2 + IC3H7 => 0.03 C3H4-P + C3H8 + 0.97 C4H71-3 + 0.03 CH3,0.0
C3H5-S + C4H8-2 => 0.03 C3H4-P + C3H6 + 0.97 C4H71-3 + 0.03 CH3,0.0
C3H5-T + C4H8-2 => 0.03 C3H4-P + C3H6 + 0.97 C4H71-3 + 0.03 CH3,0.0
C3H5-A + C4H8-2 => 0.03 C3H4-P + C3H6 + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H5 + C4H8-2 => 0.03 C3H4-P + C4H6 + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H71-4 + C4H8-2 => 0.03 C3H4-P + 0.97 C4H71-3 + C4H8-1 + 0.03 CH3,0.0
C4H71-3 + C4H8-2 => 0.03 C3H4-P + 0.97 C4H71-3 + C4H8-2 + 0.03 CH3,0.0
C4H8-2 + IC4H7 => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + IC4H8,0.0
C4H3 + C4H8-2 => 0.03 C3H4-P + C4H4 + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H8-2 + C6H5 => 0.03 C3H4-P + 0.97 C4H71-3 + C6H6 + 0.03 CH3,0.0
C4H8-2 + C5H5 => 0.03 C3H4-P + 0.97 C4H71-3 + C5H6 + 0.03 CH3,0.0
C4H8-2 + O => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + OH,0.0
C4H8-2 + O2 => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + HO2,0.0
C4H8-2 + OH => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + H2O,0.0
C4H8-2 + HO2 => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + H2O2,0.0
C4H8-2 + CH3O => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + CH3OH,0.0
C4H8-2 + CH2OH => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + CH3OH,0.0
C4H8-2 + HCO => 0.03 C3H4-P + 0.97 C4H71-3 + CH2O + 0.03 CH3,0.0
C4H8-2 + CH3CO => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + CH3CHO,0.0
C4H8-2 + CH2CHO => 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3 + CH3CHO,0.0
C3H3 + C4H8-2 => C3H4-A + 0.03 C3H4-P + 0.97 C4H71-3 + 0.03 CH3,0.0
C4H8-2 + HCCO => 0.03 C3H4-P + 0.97 C4H71-3 + CH2CO + 0.03 CH3,0.0
H + IC4H8 => H2 + IC4H7,0.0
CH3 + IC4H8 => CH4 + IC4H7,0.0
C2H3 + IC4H8 => C2H4 + IC4H7,0.0
C2H5 + IC4H8 => C2H6 + IC4H7,0.0
IC4H8 + NC3H7 => C3H8 + IC4H7,0.0
IC3H7 + IC4H8 => C3H8 + IC4H7,0.0
C4H5 + IC4H8 => C4H6 + IC4H7,0.0
C4H71-4 + IC4H8 => C4H8-1 + IC4H7,0.0
C4H71-3 + IC4H8 => C4H8-2 + IC4H7,0.0
C4H3 + IC4H8 => C4H4 + IC4H7,0.0
C6H5 + IC4H8 => C6H6 + IC4H7,0.0
C5H5 + IC4H8 => C5H6 + IC4H7,0.0
CH2OH + IC4H8 => CH3OH + IC4H7,0.0
HCO + IC4H8 => CH2O + IC4H7,0.0
CH3CO + IC4H8 => CH3CHO + IC4H7,0.0
CH2CHO + IC4H8 => CH3CHO + IC4H7,0.0
C3H3 + IC4H8 => C3H4-A + IC4H7,0.0
HCCO + IC4H8 => CH2CO + IC4H7,0.0
C2H5 + C5H6 => C2H6 + C5H5,0.0
C5H6 + NC3H7 => C3H8 + C5H5,0.0
C5H6 + IC3H7 => C3H8 + C5H5,0.0
C3H5-S + C5H6 => C3H6 + C5H5,0.0
C3H5-T + C5H6 => C3H6 + C5H5,0.0
C3H5-A + C5H6 => C3H6 + C5H5,0.0
C4H5 + C5H6 => C4H6 + C5H5,0.0
C4H71-4 + C5H6 => C4H8-1 + C5H5,0.0
C4H71-3 + C5H6 => C4H8-2 + C5H5,0.0
C5H6 + IC4H7 => C5H5 + IC4H8,0.0
C4H3 + C5H6 => C4H4 + C5H5,0.0
C5H6 + C6H5 => C5H5 + C6H6,0.0
C5H6 + O => C5H5 + OH,0.0
C5H6 + O2 => C5H5 + HO2,0.0
C5H6 + HO2 => C5H5 + H2O2,0.0
C5H6 + CH3O => C5H5 + CH3OH,0.0
C5H6 + CH2OH => C5H5 + CH3OH,0.0
C5H6 + HCO => C5H5 + CH2O,0.0
C5H6 + CH3CO => C5H5 + CH3CHO,0.0
C5H6 + CH2CHO => C5H5 + CH3CHO,0.0
C3H3 + C5H6 => C3H4-A + C5H5,0.0
C5H6 + HCCO => C5H5 + CH2CO,0.0
C6H6 + CH3 => C6H5 + CH4,0.0
