,base_case
C3H5-T + O2 <=> CH2O + CH3CO,-0.007161378621094017
C3H5-T + O2 <=> C3H4-A + HO2,-0.007168878972249798
C3H5-A + HO2 <=> C3H5O + OH,-0.007160481301554776
C3H5-A + HO2 <=> AC3H5OOH,-0.007165670409931324
C3H5-A + HO2 <=> C2H3CHO + H2O,-0.00716761688879256
AC3H5OOH <=> C2H3CHO + H2O,-0.007170059709754945
AC3H5OOH <=> C3H5O + OH,-0.0071722896687991975
C3H5O <=> C2H3 + CH2O,-0.0071743297354327305
C3H5O <=> CH2CH2CHO,-0.007176135076128918
C3H5O <=> C2H3CHO + H,-0.007177226567170044
C3H5O <=> C2H4 + HCO,-0.007179450457010991
CH2CH2CHO <=> C2H3 + CH2O,-0.007180500513402715
CH2CH2CHO <=> C2H3CHO + H,-0.0071817410717049356
CH2CH2CHO <=> C2H4 + HCO,-0.007182855315112424
C2H3 + CH2O <=> C2H3CHO + H,-0.007181802796813092
C2H3 + CH2O <=> C2H4 + HCO,-0.007183812753725454
C3H5-A + CH3O2 <=> C3H5O + CH3O,-0.007184491533559005
C3H5-A + CH3O2 <=> AC4H7OOH,-0.0071853422190473965
AC4H7OOH <=> C3H5O + CH3O,-0.007186128681765325
C3H6 + OH <=> C3H5OH + H,-0.007186986067940045
C3H6 + OH <=> CH3COCH3 + H,-0.007186779953444744
C3H6 + OH <=> H + SC3H5OH,-0.007184370569866034
C3H6 + OH <=> CH3 + CH3CHO,-0.007187041421128313
C3H6 + OH <=> C3H6OH1-2,-0.007187152282448431
C3H6 + OH <=> C3H6OH1-2,-0.00718791704937105
C3H6 + OH <=> C3H6OH2-1,-0.00718829439138025
C3H6 + OH <=> C3H6OH2-1,-0.007187856971906302
CH3COCH3 + H <=> C3H6OH2-1,-0.007189036579759358
C2H5CHO + H <=> C3H6OH1-2,-0.007188266725158908
C3H5-T + OH <=> CH3COCH3,-0.007190827370964083
C3H6OH1-2 + O2 <=> C2H5CHO + HO2,-0.007192181227033539
C3H6OH1-2 + O2 <=> HOC3H6O2,-0.007192587990407337
C3H6OH2-1 + O2 <=> HOC3H6O2,-0.0071927595445266754
HOC3H6O2 => CH2O + CH3CHO + OH,-0.007192818827962028
SC3H5OH <=> C2H5CHO,-0.007192959064754997
O2 + SC3H5OH => C2H3CHO + H + HO2,-0.007193082755608305
OH + SC3H5OH => C2H3CHO + H + H2O,-0.007193167987094459
SC3H5OH + H => C2H3CHO + H2 + H,-0.007193146347681563
O + SC3H5OH => C2H3CHO + H + OH,-0.007193455368783281
HO2 + SC3H5OH => C2H3CHO + H + H2O2,-0.00719344034210408
CH3 + SC3H5OH => C2H3CHO + CH4 + H,-0.007193513116632815
CH3O2 + SC3H5OH => C2H3CHO + CH3O2H + H,-0.00719358807616668
CH3O + SC3H5OH => C2H3CHO + CH3OH + H,-0.007193657773885534
HO2 + SC3H5OH <=> C2H5CHO + HO2,-0.00719371980009935
HOCHO + SC3H5OH <=> C2H5CHO + HOCHO,-0.007193780671848883
C3H3 + C3H4-P <=> C3H3 + C3H4-A,-0.007193827112510019
C3H4-P + O2 <=> C3H3 + HO2,-0.007193856288974562
C3H4-P + O <=> C3H3 + OH,-0.007199770211617388
C3H4-P + H <=> C3H3 + H2,-0.007044346257222228
C3H4-P + OH <=> C3H3 + H2O,-0.007224502000772165
C3H4-P + OH => 0.15 C2H5 + 0.85 CH3COCH2 + 0.15 CO,-0.007270970124485123
C3H4-P + HO2 <=> C3H3 + H2O2,-0.00727863283027217
C3H4-P + CH3 <=> C3H3 + CH4,-0.007270234614003633
C3H4-P + CH3O2 <=> C3H3 + CH3O2H,-0.007264266940376048
C2H + C3H4-P <=> C2H2 + C3H3,-0.007257997203570465
C2H3 + C3H4-P <=> C2H4 + C3H3,-0.00725231236007793
C3H4-P + C3H5-A <=> C3H3 + C3H6,-0.0072471737543715695
C3H4-A + H <=> C3H3 + H2,-0.007175914510801553
C3H4-A + O2 <=> C3H3 + HO2,-0.007263019950706835
C3H4-A + OH <=> C3H3 + H2O,-0.0072510458103281295
C3H4-A + CH3 <=> C3H3 + CH4,-0.0072649281768316564
C3H4-A + HO2 <=> C3H3 + H2O2,-0.007259675651206621
C3H4-A + CH3O2 <=> C3H3 + CH3O2H,-0.007253751339328229
C3H4-A + C3H5-A <=> C3H3 + C3H6,-0.007248344899303035
C3H4-A + H <=> C3H4-P + H,-0.007247523732679559
C3H4-A + H <=> C3H4-P + H,-0.007236197094177496
C3H4-A + H <=> C3H5-A,-0.00686890176412611
C3H4-A + H <=> C3H5-A,-0.007051572026813152
C3H4-A + H <=> C3H5-S,-0.007081943892551528
C3H4-A + H <=> C3H5-S,-0.007092683067409751
C3H4-A + H <=> C3H5-T,-0.00710054300665661
C3H4-A + H <=> C3H5-T,-0.0071119510609110115
C3H4-A + H <=> C2H2 + CH3,-0.0071181199847640125
C3H4-A + H <=> C2H2 + CH3,-0.007126225375651232
C3H4-P + H <=> C3H5-T,-0.007119354879934174
C3H4-P + H <=> C3H5-T,-0.007136933336714555
C3H4-P + H <=> C3H5-S,-0.0071429400159114635
C3H4-P + H <=> C3H5-S,-0.007147715447546351
C3H4-P + H <=> C2H2 + CH3,-0.007076862351937078
C3H4-P + H <=> C3H5-A,-0.007164295549448529
C3H5-A <=> C3H5-T,-0.007181277115170604
C3H5-A <=> C3H5-S,-0.007182252393925593
C2H2 + CH3 <=> C3H5-T,-0.007183066695646506
C3H5-T <=> C3H5-S,-0.007183944755660746
C2H2 + CH3 <=> C3H5-A,-0.00718033666070842
C2H2 + CH3 <=> C3H5-S,-0.0071807926920954375
C2H2 + CH3 <=> C3H5-S,-0.00718114027415088
C3H4-P + O <=> CH3 + HCCO,-0.007181298795092397
C3H4-P + O <=> C2H4 + CO,-0.007171245233969782
C3H4-P + O <=> C2H3 + HCO,-0.007165705052189481
C3H4-A + O <=> C2H4 + CO,-0.007168304676531853
C3H4-A + O <=> C2H2 + CH2O,-0.007166266659566014
C3H4-P + HO2 => C2H4 + CO + OH,-0.0071733710065268455
C3H4-A + HO2 => C2H4 + CO + OH,-0.007175241680510933
C3H4-A + HO2 => CH2 + CH2CO + OH,-0.007176985876719944
C2H + C3H4-A <=> C2H2 + C3H3,-0.00717855804093429
C3H4-A + OH <=> CH2CCH2OH,-0.007163307525105317
CH2CCH2OH <=> C2H2 + CH2OH,-0.0071755775474600615
CH2CCH2OH <=> C2H3 + CH2O,-0.00717546489655823
CH2CCH2OH <=> C2H3CHO + H,-0.007178182948603009
CH2CCH2OH <=> C2H4 + HCO,-0.007178577785014068
CH3CHCHO <=> C2H3CHO + H,-0.0071802533568131955
CH3CHCHO <=> CH3CHCO + H,-0.0071816165940910455
C3H3 + O <=> C2H + CH2O,-0.007155793850765728
C3H3 + HO2 => C2H3 + CO + OH,-0.00716283097342754
C3H3 + HCO <=> C3H4-A + CO,-0.007173089421067938
C3H3 + HCO <=> C3H4-P + CO,-0.0071800461607185485
C2H + C2H5 <=> C3H3 + CH3,-0.0071771440384053005
C3H3 + O2 <=> CH2CO + HCO,-0.007162582866882769
C3H3 + H <=> C3H2 + H2,-0.007019555857606292
C3H3 + OH <=> C3H2 + H2O,-0.007073945498549564
C3H3 + OH <=> C2H2 + CH2O,-0.007069111659273041
C3H3 + OH <=> C2H3 + HCO,-0.0067166829817965484
C3H3 + OH <=> C2H4 + CO,-0.006894439888422253
2 C3H3 <=> C6H5 + H,-0.006975891752674506
2 C3H3 <=> C6H6,-0.006997980144990857
2 C3H3 <=> FULVENE,-0.0070167326063125994
C3H3 + C3H5-A => FULVENE + 2 H,-0.007033068187159265
C3H3 + C3H4-A <=> C6H6 + H,-0.007047547190823432
CH3CHCO + OH <=> C2H5 + CO2,-0.007063626815868345
CH3CHCO + OH <=> CO + SC2H4OH,-0.007063418495504456
CH3CHCO + H <=> C2H5 + CO,-0.007082269949668054
CH3CHCO + O <=> CH3CHO + CO,-0.007094256195802648
CH3COCH3 <=> CH3 + CH3CO,-0.007100846627973392
CH3COCH2 + H <=> CH3COCH3,-0.007110416201776346
CH3COCH3 + OH <=> CH3COCH2 + H2O,-0.007118582847617052
CH3COCH3 + H <=> CH3COCH2 + H2,-0.007126515364525691
CH3COCH3 + O <=> CH3COCH2 + OH,-0.0071322202721811594
CH3 + CH3COCH3 <=> CH3COCH2 + CH4,-0.007137758559924942
CH3COCH3 + CH3O <=> CH3COCH2 + CH3OH,-0.007142748276338246
CH3COCH3 + O2 <=> CH3COCH2 + HO2,-0.00714730325835741
CH3COCH3 + HO2 <=> CH3COCH2 + H2O2,-0.007151457730499953
CH3COCH3 + CH3O2 <=> CH3COCH2 + CH3O2H,-0.007155248804298682
C2H3 + HCO <=> C2H3CHO,-0.00716945832287698
NC4H10 (+M) <=> 2 C2H5 (+M),-0.007169626958921593
NC4H10 (+M) <=> CH3 + NC3H7 (+M),-0.007176604588786598
NC4H10 <=> H + PC4H9,-0.0071839624498370854
NC4H10 <=> H + SC4H9,-0.007185311916958077
H + NC4H10 <=> H2 + PC4H9,-0.00718359113860471
H + NC4H10 <=> H2 + SC4H9,-0.007189058963321876
NC4H10 + OH <=> H2O + PC4H9,-0.007190687661336851
NC4H10 + OH <=> H2O + SC4H9,-0.00719351041530623
NC3H7 + O2 <=> C3H6 + HO2,-0.007202826839815703
O2 + PC4H9 <=> C4H8-1 + HO2,-0.007197047294261513
O2 + SC4H9 <=> C4H8-1 + HO2,-0.007196984925666969
O2 + SC4H9 <=> C4H8-2 + HO2,-0.007196629106907179
IC4H10 (+M) <=> CH3 + IC3H7 (+M),-0.007198197405350772
IC4H10 <=> H + TC4H9,-0.007207461081009026
IC4H10 <=> H + IC4H9,-0.007207885243995436
CH3 + IC4H10 <=> CH4 + IC4H9,-0.007206700014599717
H + IC4H10 <=> H2 + IC4H9,-0.007204481360111373
IC4H10 + OH <=> H2O + IC4H9,-0.0072068133078092116
C2H5 + IC4H10 <=> C2H6 + IC4H9,-0.007205528337158955
HO2 + IC4H10 <=> H2O2 + IC4H9,-0.007204558292145643
IC4H10 + O <=> IC4H9 + OH,-0.007204590656829357
CH3O + IC4H10 <=> CH3OH + IC4H9,-0.007202949574112891
IC4H10 + O2 <=> HO2 + IC4H9,-0.0072021723028087604
CH3O2 + IC4H10 <=> CH3O2H + IC4H9,-0.0072014761731048526
C2H5O2 + IC4H10 <=> C2H5O2H + IC4H9,-0.007200846358842972
H + IC4H10 <=> H2 + TC4H9,-0.007199755761355042
CH3 + IC4H10 <=> CH4 + TC4H9,-0.007200650934237051
IC4H10 + OH <=> H2O + TC4H9,-0.00720046307385242
C2H5 + IC4H10 <=> C2H6 + TC4H9,-0.007199813631222403
HO2 + IC4H10 <=> H2O2 + TC4H9,-0.007199335470072307
IC4H10 + O <=> OH + TC4H9,-0.007199187398893956
CH3O + IC4H10 <=> CH3OH + TC4H9,-0.007198535833633081
IC4H10 + O2 <=> HO2 + TC4H9,-0.007198159908158334
CH3O2 + IC4H10 <=> CH3O2H + TC4H9,-0.007197823982037139
C2H5O2 + IC4H10 <=> C2H5O2H + TC4H9,-0.007197515032228723
IC4H10 + IC4H9 <=> IC4H10 + TC4H9,-0.007197237713346835
IC4H9 <=> TC4H9,-0.007196915940999006
IC4H9 <=> C3H6 + CH3,-0.007196651680932238
IC4H8 <=> C3H5-T + CH3,-0.00719740836813722
IC4H8 <=> H + IC4H7,-0.007198171404925227
IC4H8 + OH <=> H2O + IC4H7,-0.007197925736379562
IC4H8 + O2 <=> HO2 + IC4H7,-0.00719809149114536
IC4H8 + O <=> IC4H7 + OH,-0.0071982403537599075
HO2 + IC4H8 <=> H2O2 + IC4H7,-0.007197530192143299
CH3O + IC4H8 <=> CH3OH + IC4H7,-0.007197231220253871
C3H5-A + IC4H8 <=> C3H6 + IC4H7,-0.00719697134408669
C3H5-S + IC4H8 <=> C3H6 + IC4H7,-0.007196740378286567
C3H5-T + IC4H8 <=> C3H6 + IC4H7,-0.007196527287420477
CH3O2 + IC4H8 <=> CH3O2H + IC4H7,-0.007196334970919621
C3H4-A + CH3 <=> IC4H7,-0.007195942345661773
HO2 + IC4H7 <=> IC4H7O + OH,-0.007195758357766634
IC4H7O <=> C3H5-T + CH2O,-0.0071954931795702275
IC4H7O <=> C3H6 + HCO,-0.007195418701605033
C3H5-T + CH2O <=> C3H6 + HCO,-0.0071953165366925595
CH3O2 + IC4H7 <=> CH3O + IC4H7O,-0.007195233214114521
H + IC4H8 <=> IC4H9,-0.0071951299944383726
H + IC4H8 <=> IC4H9,-0.007195059690834502
H + IC4H8 <=> TC4H9,-0.007194848483710719
H + IC4H8 <=> TC4H9,-0.007194651517468183
H + IC4H8 <=> C3H6 + CH3,-0.007194971183372996
H + IC4H8 <=> C3H6 + CH3,-0.007194823216885196
IC4H8 + OH <=> CH3 + CH3COCH3,-0.007194771972481774
C3H5-A + CH3 (+M) <=> C4H8-1 (+M),-0.0071322233870835475
C2H3 + C2H5 (+M) <=> C4H8-1 (+M),-0.007164477746052801
C4H71-4 + H (+M) <=> C4H8-1 (+M),-0.007165719516773353
C4H71-3 + H <=> C4H8-1,-0.007168353733120846
C4H71-3 + H (+M) <=> C4H8-2 (+M),-0.00717394836652088
C3H5-S + CH3 (+M) <=> C4H8-2 (+M),-0.007177270076240392
C4H8-2 <=> C3H5-A + CH3,-0.007180151767551405
C4H8-2 <=> C4H71-3 + H,-0.00718188695915511
C4H8-1 + OH <=> C4H71-3 + H2O,-0.007172539304407502
C4H8-1 + OH <=> C4H71-4 + H2O,-0.007166968754175586
C4H8-2 + OH <=> C4H71-3 + H2O,-0.007172219121061444
C4H8-1 + HO2 <=> C4H71-3 + H2O2,-0.00717394470844172
C4H8-2 + HO2 <=> C4H71-3 + H2O2,-0.007175784836124023
C4H8-1 + HO2 <=> C4H71-4 + H2O2,-0.0071774928869826156
C4H8-2 + H <=> C4H71-3 + H2,-0.007165138401278422
C4H8-1 + O <=> C4H71-3 + OH,-0.007173805545154176
C4H8-2 + O <=> C4H71-3 + OH,-0.007174927202868602
C4H8-1 + O <=> C4H71-4 + OH,-0.007175217237595518
C4H8-1 + O2 <=> C4H71-3 + HO2,-0.007176024300187883
C4H8-2 + O2 <=> C4H71-3 + HO2,-0.007177486255094618
C4H8-1 + O2 <=> C4H71-4 + HO2,-0.007179058530482508
C4H8-2 + CH3 <=> C4H71-3 + CH4,-0.007180397400735278
C4H8-1 + CH3O2 <=> C4H71-3 + CH3O2H,-0.007181636483645308
C4H8-1 + CH3O2 <=> C4H71-4 + CH3O2H,-0.007182760961246549
C4H8-1 + CH3O <=> C4H71-3 + CH3OH,-0.007183787772819665
C4H8-1 + CH3O <=> C4H71-4 + CH3OH,-0.00718471565300186
C4H8-2 + CH3O <=> C4H71-3 + CH3OH,-0.007185573597264242
C2H5O2 + C4H8-1 <=> C2H5O2H + C4H71-3,-0.007186353506892032
C2H5 + C4H71-3 <=> C2H4 + C4H8-1,-0.007187067633233474
C4H71-3 + CH3O <=> C4H8-1 + CH2O,-0.007187737123190281
C4H71-3 <=> C4H6 + H,-0.00718648571891566
C4H71-4 <=> C2H3 + C2H4,-0.007189122307233936
C4H71-4 <=> C4H6 + H,-0.007187087282091805
C4H71-3 <=> C4H71-4,-0.007187473729015928
C4H71-3 + HO2 <=> C4H71-O + OH,-0.007188783674246142
C3H5-S + CH2O <=> C3H6 + HCO,-0.007189254801975091
C4H71-3 + CH3O2 <=> C4H71-O + CH3O,-0.00718967629885919
C2H5O2 + C4H71-3 <=> C2H5O + C4H71-O,-0.007190050637827136
C4H71-O <=> C2H3CHO + CH3,-0.00719042698396969
C4H71-3 + O <=> C2H3CHO + CH3,-0.0071908439700839495
C4H8-1 + H <=> C2H4 + C2H5,-0.007190437429175115
C4H8-1 + H <=> C2H4 + C2H5,-0.007175305922985774
C4H8-1 + H <=> C3H6 + CH3,-0.0072565754867683135
C4H8-1 + H <=> C3H6 + CH3,-0.007228143636030626
C4H8-1 + H <=> PC4H9,-0.007228958780540916
C4H8-1 + H <=> PC4H9,-0.0072257232605531865
C4H8-1 + H <=> SC4H9,-0.00722257599613313
C4H8-1 + H <=> SC4H9,-0.00721988283810236
C4H8-2 + H <=> C2H4 + C2H5,-0.0072175208954127195
C4H8-2 + H <=> C3H6 + CH3,-0.007226265842617655
C4H8-2 + H <=> PC4H9,-0.007219435093810244
C4H8-2 + H <=> SC4H9,-0.007217066809258238
C4H8-1 + H <=> C4H8-2 + H,-0.007208972116315028
C4H8-1 + H <=> C4H8-2 + H,-0.007211652993627623
SC4H9 <=> PC4H9,-0.007210078218632525
PC4H9 <=> C2H4 + C2H5,-0.007208584526871049
PC4H9 <=> C3H6 + CH3,-0.007207377293285905
SC4H9 <=> C2H4 + C2H5,-0.007206172028252433
SC4H9 <=> C3H6 + CH3,-0.007206347268288519
C4H8-1 + O <=> HCO + NC3H7,-0.00720314374425924
C4H8-1 + O => C2H5 + CH2CO + H,-0.007202111207336956
C4H8-2 + O => C2H5 + CH3 + CO,-0.007201380806457608
C4H8-2 + O => C2H5 + CH2CO + H,-0.00720069620351918
C4H8-1 <=> C4H8-2,-0.007199594892685214
C4H8-1 <=> C4H6 + H2,-0.0071939559418835565
C4H8-2 <=> C4H6 + H2,-0.007197047368894541
C4H6 <=> C4H4 + H2,-0.00719612244055758
C4H6 + H <=> C2H3 + C2H4,-0.007203331052940978
C4H6 + H <=> C3H4-P + CH3,-0.007194824518788506
C4H6 + H <=> C3H4-A + CH3,-0.007195033100043839
C4H6 + O <=> C2H2 + C2H4O1-2,-0.007196226268751234
C4H6 + OH <=> C2H3CHO + CH3,-0.0071917816508457475
C4H6 + OH <=> C3H5-A + CH2O,-0.007195936772898738
C2H2 + C2H3 <=> C4H4 + H,-0.007197614461926228
2 C2H3 <=> C4H6,-0.007201856898923224
C3H3 + CH2 <=> C4H4 + H,-0.0071979715835912466
C4H4 + O <=> C3H3 + HCO,-0.007196476084272478
C4H4 + OH <=> C3H3 + CH2O,-0.007198151046984384
C3H3 + HCCO <=> C4H4 + CO,-0.0072018786780544885
C2H + C2H2 <=> C4H2 + H,-0.007179791015526943
C4H2 + OH <=> C3H3 + CO,-0.007199766388732632
C6H5 + H (+M) <=> C6H6 (+M),-0.007203517526298607
FULVENE <=> C6H6,-0.00720147591315639
FULVENE <=> C6H5 + H,-0.007200836845931549
C6H6 + H <=> FULVENE + H,-0.007200321751707826
C6H6 + H => C6H5 + H2,-0.007199730866594507
C6H5 + H2 => C6H6 + H,-0.007199588730441105
C6H6 + OH <=> C6H5 + H2O,-0.007199095075011044
C6H6 + O2 <=> C6H5 + HO2,-0.007198673999403762
C6H6 + O <=> C6H5 + OH,-0.007198350594441285
C6H6 + HO2 <=> C6H5 + H2O2,-0.00719796962759301
C6H6 + HCO <=> C6H5 + CH2O,-0.007197649880611465
FULVENE + H => C6H5 + H2,-0.007197420725197577
FULVENE + OH => C6H5 + H2O,-0.0071971292340756105
FULVENE + O => C6H5 + OH,-0.007196889563557821
FULVENE + O2 => C6H5 + HO2,-0.0071966608144116324
FULVENE + HO2 => C6H5 + H2O2,-0.007196461950773207
FULVENE + HCO => C6H5 + CH2O,-0.00719627091774824
CH3 + FULVENE => C6H5 + CH4,-0.00719610126348047
C6H5 + HCO <=> C6H6 + CO,-0.0071959481403593446
C6H5 => C2H2 + C4H2 + H,-0.007194784645971233
C4H6 => C4H5 + H,-0.007195201461582719
C4H6 <=> C4H5 + H,-0.007197387240271937
C4H5 + HO2 <=> C4H6 + O2,-0.007196259899976466
C4H6 + O <=> C4H5 + OH,-0.00719668139623191
C4H6 + OH <=> C4H5 + H2O,-0.007191920564930884
C4H5 + H2O2 <=> C4H6 + HO2,-0.0071946068536585155
C2H3 + C4H6 <=> C2H4 + C4H5,-0.007194497221121379
C3H3 + C4H6 <=> C3H4-A + C4H5,-0.0071944971265482304
C3H5-A + C4H6 <=> C3H6 + C4H5,-0.007194495781267789
C2H2 + C2H3 <=> C4H5,-0.007194695720160083
2 C2H3 <=> C4H5 + H,-0.007193464894739277
C4H4 + H <=> C4H5,-0.007192615374461223
C4H4 + H <=> C4H5,-0.007192257472106063
C4H5 + H <=> C4H4 + H2,-0.007200597254270556
C4H5 + OH <=> C4H4 + H2O,-0.007199419620430606
C4H5 + HCO <=> C4H6 + CO,-0.0071990704633413
C4H5 + HO2 => C2H3 + CH2CO + OH,-0.007198638976495559
C4H5 + O2 <=> C2H3CHO + HCO,-0.007182100463046931
C4H5 + O2 => C2H3CHO + CO + H,-0.007188112226110454
C2H2 + C4H5 <=> FULVENE + H,-0.007189364081385443
C2H2 + C4H5 <=> C6H6 + H,-0.007190374480450726
C2H2 + C4H4 <=> C6H6,-0.007190323830675483
C4H6 + O <=> C3H4-A + CH2O,-0.007200577378271648
C4H6 + O <=> C2H3 + CH2CHO,-0.007200295354915883
C2H3 + C4H5 <=> C6H6 + H2,-0.007202286266006341
C2H + C4H5 <=> 2 C3H3,-0.0072014323644611885
C4H3 + H <=> C4H4,-0.007200960339485703
C4H4 + H <=> C4H3 + H2,-0.0071993069780941854
C4H4 + OH <=> C4H3 + H2O,-0.0071978184196076055
C4H4 + CH3 <=> C4H3 + CH4,-0.007193288638208832
C2H + C2H2 (+M) <=> C4H3 (+M),-0.0071927545544670365
C4H2 + H <=> C4H3,-0.0071826858218390355
C4H3 + H <=> C4H2 + H2,-0.007189173082484605
C4H3 + OH <=> C4H2 + H2O,-0.007189138776242054
C2H3 + C4H3 <=> 2 C3H3,-0.0071896414058859265
C3H3 + CH <=> C4H3 + H,-0.007189892752887094
C4H3 + O2 <=> CH2CO + HCCO,-0.007190553733323328
C4H3 + CH2 <=> C2H + C3H4-A,-0.0071907780902992005
CH3CHO <=> CH2CO + H2,-0.007190451989962706
C3H4-A + O2 => CH2CO + CH2O,-0.00718839144282043
C2H2 + O => CH2CO,-0.007725926884086877
CH2CO + O => 2 HCO,-0.006676149020951782
CH2CO + O => CH2O + CO,-0.007147794403434208
CH2CO + OH => CH3 + CO2,-0.007964868194280201
CH2CO + O2 => CH2O + CO2,-0.007233442002973713
CH2CO + O2 => CO + HCO + OH,-0.0071728270418555985
C4H3 + O <=> C2H + CH2CO,-0.00718642893933093
C4H5 + O2 => C2H2 + CH2CO + OH,-0.007187599206366616
C4H5 + OH => C2H4 + CH2CO,-0.007186784361017086
CH3CO + OH => CH2CO + H2O,-0.00718858196182246
CH2CHO + OH => CH2CO + H2O,-0.00720660355531239
CH2CO + HO2 => CH2O + CO + OH,-0.00719679891910464
CH2CHO + O2 => CH2CO + HO2,-0.007389884104536766
2 CH2CO <=> CH3CO + HCCO,-0.007238821411737833
2 CH2CO <=> C3H4-A + CO2,-0.007232211628022847
2 CH2CO => C2H4 + 2 CO,-0.007228299899141367
CH2CO => H + HCCO,-0.007216647003375035
CH2 + CH2CO <=> C2H4 + CO,-0.007219413849683247
CH2 + CH2CO <=> CH3 + HCCO,-0.007229154849595853
CH2CO + CH3 <=> C3H4-A + OH,-0.007209535258668373
CH2CO + CH3 <=> C3H4-P + OH,-0.0072090375483801995
HCCO + OH <=> CO + H + HCO,-0.004014005070814944
HCCO + O2 <=> CO2 + HCO,-0.006970455051776125
CH2 + HCCO <=> C2H3 + CO,-0.006505121606665452
2 HCCO => C2H2 + 2 CO,-0.0065447149522893985
C2H3 + HCCO <=> C3H4-P + CO,-0.006640556389506859
C3H5-A + HCCO <=> C4H6 + CO,-0.006686489985039232
C2H2 + O2 <=> HCCO + OH,-0.006728674961040259
C4H2 + OH <=> C2H2 + HCCO,-0.00672740121481216
C2H + O2 <=> HCCO + O,-0.00598571208381754
C3H2 + O2 <=> HCCO + HCO,-0.006545105532515877
C3H3 + OH <=> C2H3CHO,-0.006332125301253379
C3H4-P + OH => C2H3CHO + H,-0.006600503550635391
C2H3CHO + OH => CH3CHO + HCO,-0.006659806672899328
C2H3CHO + OH => C2H4 + CO2 + H,-0.0067278750590143285
C2H3CHO + HO2 => CH2CO + CH2O + OH,-0.006761369129135138
C2H4 + HCO => 0.2 C2H3CHO + 0.8 C2H5 + 0.8 CO + 0.2 H,-0.006797240149195449
C3H6 + HCO => C2H3CHO + CH3,-0.006834161601779079
C4H6 + O2 => C2H3CHO + CH2O,-0.006865834388968411
C5H6 + O2 => C2H3CHO + CH2CO,-0.006895052723483938
C2H3CHO + H => C2H4 + HCO,-0.006929470208358781
C3H6O => CH2CHO + CH3,-0.006949211868860341
C3H6O => C2H4 + CH2O,-0.006968355778069065
C3H6 + O => C3H6O,-0.00697611168064486
C3H5-A + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,-0.0069816943583998125
C3H5-S + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,-0.00701643751412254
HO2 + IC4H7 => 0.2 C3H6O + CH2O + 0.8 CH3COCH3,-0.007032311223208969
O + OH + M <=> HO2 + M,-0.007243616381686161
C2H + O2 <=> CH + CO2,-0.006928039576259493
CH + OH <=> C + H2O,-0.00843071671430313
C2H5 + O2 => CH2O + CH3O,-0.00690998045544102
C2H5 + O2 => CH2O + CH3 + O,-0.00703543077704828
C2H5 + O => 0.3 C2H4 + 0.35 CH2O + 0.35 CH3 + 0.35 CH3CHO + 0.35 H + 0.3 OH,-0.007255395000371181
C2H5 + HO2 => CH2O + CH3 + OH,-0.007227544129712406
C2H4 + O => CH3CHO,-0.007247735956494154
C2H5OH <=> H + SC2H4OH,-0.007245809507789593
O2 + PC2H4OH => 2 CH2O + OH,-0.007230729755311707
CH3COCH3 + H <=> CH3 + CH3CHO,-0.007231553402368441
CH3COCH2 <=> CH2CO + CH3,-0.007227897040907783
CH3COCH2 + O2 => CH2CO + CH2O + OH,-0.007224942875446812
CH3COCH2 + HO2 => CH2O + CH3CO + OH,-0.007221790880797707
CH2OHCHO <=> CH2OH + HCO,-0.007219524947239782
CH2OHCHO <=> 2 CH2O,-0.007217180271222061
CH2OHCHO <=> CH2CO + H2O,-0.007215414501942805
C2H3CHO + OH => CH3 + CHOCHO,-0.00720594155716378
CHOCHO <=> 2 HCO,-0.0072095426494007825
HCOOH <=> CO + H2O,-0.00720822917541734
HCOOH <=> CO2 + H2,-0.0072070262696047604
CH3OCHO <=> CH3OH + CO,-0.00720616335492818
CH3OCHO <=> CH4 + CO2,-0.007205146288377362
CH3OCHO <=> 2 CH2O,-0.0072041098674533585
CH3OCHO => CH3 + CO2 + H,-0.007203271071287042
CH3OCO + H <=> CH3OCHO,-0.007202474785868747
CH3O + HCO <=> CH3OCHO,-0.00720280676651764
CH3OCHO + H => CH2O + H2 + HCO,-0.007201762679098186
CH3OCHO + H => CH3OCO + H2,-0.007201330105918548
CH3OCO <=> CH3 + CO2,-0.007130579150586367
CH3OCO <=> CH3O + CO,-0.007141717518192685
CH3O2 + H <=> CH3O2H,-0.007254820197093647
CH3O2 <=> CH2O + OH,-0.006899056211756256
CH3O2 + OH => CH3O + HO2,-0.0067774828193534085
CH3O2 + HO2 => CH2O + H2O + O2,-0.006768539799514045
CH3O + CH3O2 => CH2O + CH3O2H,-0.006808306027898084
C3H5-A + CH3O2 => C4H8-1 + O2,-0.006845969511382975
C3H5-A + CH3O2 => C2H3 + CH2O + CH3O,-0.0068785943944507585
CH3O + CH3O2H => CH2O + CH3OH + OH,-0.006907107494524263
CH2O + CH3O2 => CH2O + CO + H2 + OH,-0.006932609857322239
CH3O2 + CO => CH3O + CO2,-0.00696289367170729
C2H5 + HO2 <=> C2H5O2H,-0.006966767055479496
C2H4O2H + O2 <=> O2C2H4O2H,-0.006992871374165962
O2C2H4O2H => HO2CH2CHO + OH,-0.0070108068972112225
HO2CH2CHO => CH2O + HCO + OH,-0.007027090003614175
C2H5O2 + CH3 => CH2O + CH3O + CH3,-0.007034361854099292
